DISTRITOS;RELACIONADAS CON LAS PERSONAS;RELACIONADAS CON EL PATRIMONIO;POR TENENCIA DE ARMAS;POR TENENCIA DE DROGAS;POR CONSUMO DE DROGAS;PERSONAS DETENIDAS E INVESTIGADAS;CON VICTIMAS;SIN VICTIMAS;EXPEDIENTES;PROPIEDAD INTELECTUAL E INDUSTRIAL;INFRACCIONES ALIMENTARIAS;MAYORES DE EDAD;MENORES DE 18 AÑOS;INSPECCIONES Y ACTUACIONES;DENUNCIAS;EXPEDIENTES INSTRUIDOS;CONTACTOS CON CENTROS ESCOLARES;AÑO;MES
CENTRO;51.0;235.0;51.0;212.0;79.0;420.0;59.0;15.0;12.0;478.0;199.0;1213.0;0.0;433.0;846.0;97.0;52.0;2017;enero
ARGANZUELA;42.0;147.0;7.0;27.0;8.0;70.0;38.0;11.0;2.0;7.0;57.0;16.0;0.0;169.0;224.0;2.0;44.0;2017;enero
RETIRO;12.0;12.0;3.0;33.0;1.0;22.0;46.0;10.0;1.0;12.0;19.0;84.0;7.0;90.0;114.0;1.0;30.0;2017;enero
SALAMANCA;7.0;39.0;0.0;4.0;6.0;77.0;59.0;11.0;3.0;22.0;0.0;20.0;0.0;207.0;364.0;0.0;22.0;2017;enero
CHAMARTÍN;10.0;18.0;2.0;19.0;8.0;49.0;69.0;10.0;3.0;16.0;12.0;41.0;3.0;165.0;349.0;4.0;66.0;2017;enero
TETUÁN;19.0;20.0;3.0;44.0;7.0;42.0;44.0;7.0;3.0;15.0;38.0;253.0;0.0;147.0;305.0;3.0;16.0;2017;enero
CHAMBERÍ;11.0;12.0;1.0;26.0;11.0;32.0;39.0;7.0;4.0;38.0;1.0;278.0;10.0;265.0;384.0;0.0;49.0;2017;enero
FUENCARRAL - EL PARDO;23.0;10.0;1.0;9.0;3.0;15.0;38.0;6.0;10.0;2.0;20.0;0.0;0.0;93.0;112.0;0.0;7.0;2017;enero
MONCLOA - ARAVACA;21.0;33.0;7.0;18.0;7.0;33.0;41.0;12.0;6.0;0.0;0.0;503.0;0.0;99.0;234.0;0.0;21.0;2017;enero
LATINA;20.0;36.0;18.0;13.0;4.0;51.0;39.0;8.0;11.0;8.0;29.0;101.0;0.0;118.0;203.0;0.0;66.0;2017;enero
CARABANCHEL;44.0;60.0;9.0;35.0;9.0;109.0;52.0;13.0;28.0;54.0;44.0;13.0;0.0;136.0;197.0;9.0;59.0;2017;enero
USERA;26.0;34.0;9.0;9.0;1.0;61.0;17.0;5.0;3.0;14.0;60.0;12.0;1.0;93.0;209.0;0.0;19.0;2017;enero
PUENTE DE VALLECAS;123.0;68.0;16.0;54.0;12.0;59.0;35.0;13.0;10.0;411.0;49.0;82.0;4.0;76.0;221.0;0.0;40.0;2017;enero
MORATALAZ;6.0;21.0;12.0;24.0;0.0;15.0;13.0;7.0;2.0;5.0;1.0;7.0;0.0;72.0;71.0;2.0;28.0;2017;enero
CIUDAD LINEAL;58.0;22.0;2.0;32.0;1.0;30.0;47.0;9.0;17.0;1.0;13.0;76.0;0.0;115.0;127.0;0.0;35.0;2017;enero
HORTALEZA;12.0;22.0;4.0;25.0;3.0;17.0;29.0;10.0;3.0;1.0;6.0;6.0;0.0;55.0;99.0;4.0;51.0;2017;enero
VILLAVERDE;21.0;24.0;2.0;9.0;2.0;33.0;24.0;9.0;8.0;9.0;7.0;51.0;0.0;111.0;156.0;2.0;56.0;2017;enero
VILLA DE VALLECAS;23.0;23.0;7.0;59.0;88.0;33.0;25.0;3.0;7.0;3.0;24.0;25.0;0.0;74.0;89.0;0.0;15.0;2017;enero
VICÁLVARO;10.0;12.0;2.0;11.0;2.0;15.0;8.0;2.0;2.0;0.0;1.0;17.0;4.0;28.0;30.0;1.0;51.0;2017;enero
SAN BLAS - CANILLEJAS;8.0;30.0;13.0;21.0;2.0;20.0;39.0;6.0;4.0;1.0;6.0;60.0;2.0;169.0;266.0;7.0;41.0;2017;enero
BARAJAS;7.0;11.0;3.0;2.0;0.0;11.0;12.0;3.0;2.0;1.0;1.0;65.0;0.0;32.0;21.0;1.0;20.0;2017;enero
CENTRO;57.0;101.0;10.0;122.0;50.0;195.0;45.0;15.0;10.0;199.0;198.0;1256.0;0.0;720.0;1514.0;59.0;21.0;2017;febrero
ARGANZUELA;40.0;128.0;7.0;19.0;4.0;59.0;47.0;6.0;0.0;33.0;68.0;58.0;0.0;170.0;241.0;0.0;27.0;2017;febrero
RETIRO;7.0;10.0;2.0;8.0;3.0;23.0;34.0;7.0;1.0;13.0;30.0;113.0;2.0;115.0;115.0;0.0;38.0;2017;febrero
SALAMANCA;10.0;37.0;2.0;17.0;4.0;79.0;59.0;17.0;4.0;12.0;0.0;36.0;2.0;223.0;305.0;2.0;23.0;2017;febrero
CHAMARTÍN;9.0;36.0;2.0;26.0;1.0;77.0;55.0;17.0;2.0;5.0;13.0;45.0;1.0;197.0;383.0;0.0;74.0;2017;febrero
TETUÁN;27.0;38.0;10.0;39.0;23.0;34.0;43.0;7.0;6.0;14.0;36.0;392.0;0.0;140.0;297.0;4.0;28.0;2017;febrero
CHAMBERÍ;20.0;32.0;6.0;20.0;10.0;70.0;39.0;11.0;4.0;18.0;12.0;304.0;3.0;211.0;334.0;0.0;20.0;2017;febrero
FUENCARRAL - EL PARDO;12.0;10.0;4.0;15.0;1.0;21.0;39.0;17.0;8.0;2.0;21.0;2.0;0.0;116.0;132.0;0.0;19.0;2017;febrero
MONCLOA - ARAVACA;15.0;33.0;0.0;9.0;5.0;38.0;41.0;16.0;6.0;0.0;7.0;392.0;3.0;100.0;190.0;0.0;13.0;2017;febrero
LATINA;20.0;32.0;1.0;21.0;6.0;45.0;31.0;10.0;8.0;4.0;29.0;139.0;0.0;167.0;274.0;1.0;127.0;2017;febrero
CARABANCHEL;26.0;46.0;3.0;24.0;2.0;100.0;44.0;17.0;16.0;54.0;41.0;88.0;0.0;160.0;141.0;17.0;67.0;2017;febrero
USERA;14.0;38.0;3.0;11.0;2.0;53.0;20.0;9.0;6.0;2.0;31.0;39.0;0.0;90.0;203.0;0.0;27.0;2017;febrero
PUENTE DE VALLECAS;66.0;50.0;39.0;61.0;7.0;80.0;42.0;10.0;12.0;201.0;91.0;68.0;0.0;118.0;340.0;3.0;21.0;2017;febrero
MORATALAZ;1.0;23.0;3.0;18.0;0.0;11.0;22.0;7.0;5.0;2.0;0.0;7.0;3.0;48.0;49.0;1.0;8.0;2017;febrero
CIUDAD LINEAL;67.0;22.0;4.0;44.0;3.0;41.0;51.0;8.0;9.0;4.0;21.0;78.0;0.0;97.0;103.0;1.0;32.0;2017;febrero
HORTALEZA;12.0;16.0;3.0;32.0;8.0;15.0;36.0;11.0;7.0;2.0;28.0;3.0;0.0;88.0;120.0;4.0;52.0;2017;febrero
VILLAVERDE;21.0;40.0;2.0;28.0;3.0;31.0;24.0;3.0;6.0;33.0;37.0;48.0;1.0;144.0;160.0;1.0;58.0;2017;febrero
VILLA DE VALLECAS;11.0;19.0;3.0;23.0;34.0;28.0;19.0;1.0;4.0;9.0;10.0;33.0;0.0;33.0;72.0;4.0;28.0;2017;febrero
VICÁLVARO;10.0;19.0;1.0;12.0;1.0;19.0;9.0;1.0;2.0;2.0;1.0;32.0;0.0;28.0;24.0;2.0;51.0;2017;febrero
SAN BLAS - CANILLEJAS;11.0;29.0;10.0;34.0;3.0;11.0;47.0;2.0;3.0;7.0;8.0;46.0;0.0;137.0;271.0;23.0;50.0;2017;febrero
BARAJAS;5.0;9.0;3.0;3.0;0.0;14.0;8.0;7.0;1.0;0.0;0.0;0.0;0.0;47.0;27.0;0.0;27.0;2017;febrero
CENTRO;62.0;153.0;5.0;191.0;92.0;340.0;63.0;17.0;6.0;262.0;214.0;1253.0;0.0;577.0;1301.0;68.0;21.0;2017;marzo
ARGANZUELA;36.0;122.0;2.0;30.0;4.0;48.0;52.0;11.0;0.0;49.0;59.0;118.0;0.0;218.0;279.0;4.0;33.0;2017;marzo
RETIRO;7.0;16.0;1.0;9.0;5.0;35.0;45.0;10.0;2.0;16.0;37.0;155.0;0.0;165.0;163.0;0.0;24.0;2017;marzo
SALAMANCA;10.0;39.0;2.0;30.0;6.0;91.0;72.0;12.0;4.0;4.0;1.0;51.0;4.0;196.0;321.0;3.0;22.0;2017;marzo
CHAMARTÍN;14.0;28.0;3.0;8.0;3.0;47.0;82.0;14.0;5.0;7.0;14.0;32.0;1.0;150.0;296.0;2.0;61.0;2017;marzo
TETUÁN;20.0;36.0;5.0;76.0;19.0;54.0;61.0;8.0;4.0;18.0;51.0;611.0;1.0;132.0;272.0;5.0;15.0;2017;marzo
CHAMBERÍ;13.0;16.0;3.0;33.0;8.0;46.0;47.0;12.0;3.0;28.0;4.0;314.0;26.0;209.0;285.0;2.0;26.0;2017;marzo
FUENCARRAL - EL PARDO;11.0;10.0;2.0;11.0;2.0;19.0;60.0;13.0;7.0;3.0;29.0;5.0;0.0;32.0;67.0;3.0;23.0;2017;marzo
MONCLOA - ARAVACA;20.0;36.0;2.0;28.0;5.0;18.0;41.0;6.0;9.0;1.0;6.0;395.0;6.0;161.0;282.0;0.0;13.0;2017;marzo
LATINA;32.0;27.0;3.0;15.0;1.0;46.0;46.0;7.0;4.0;8.0;15.0;156.0;0.0;176.0;241.0;6.0;50.0;2017;marzo
CARABANCHEL;36.0;53.0;5.0;39.0;0.0;113.0;57.0;10.0;12.0;30.0;51.0;72.0;0.0;251.0;263.0;9.0;58.0;2017;marzo
USERA;15.0;46.0;4.0;13.0;10.0;100.0;29.0;9.0;2.0;8.0;37.0;56.0;0.0;77.0;181.0;0.0;16.0;2017;marzo
PUENTE DE VALLECAS;95.0;65.0;11.0;71.0;9.0;104.0;64.0;17.0;10.0;228.0;109.0;130.0;0.0;149.0;270.0;26.0;76.0;2017;marzo
MORATALAZ;9.0;14.0;5.0;22.0;0.0;19.0;22.0;3.0;6.0;1.0;0.0;35.0;3.0;54.0;51.0;16.0;26.0;2017;marzo
CIUDAD LINEAL;59.0;24.0;5.0;27.0;0.0;53.0;56.0;15.0;11.0;0.0;31.0;108.0;0.0;73.0;113.0;5.0;34.0;2017;marzo
HORTALEZA;12.0;16.0;23.0;21.0;5.0;23.0;41.0;10.0;5.0;3.0;15.0;15.0;2.0;104.0;134.0;6.0;75.0;2017;marzo
VILLAVERDE;21.0;39.0;3.0;28.0;6.0;43.0;25.0;5.0;3.0;44.0;19.0;74.0;0.0;76.0;94.0;0.0;54.0;2017;marzo
VILLA DE VALLECAS;16.0;28.0;10.0;64.0;70.0;35.0;18.0;3.0;10.0;14.0;14.0;43.0;0.0;61.0;77.0;2.0;49.0;2017;marzo
VICÁLVARO;12.0;10.0;0.0;23.0;8.0;7.0;17.0;2.0;1.0;1.0;6.0;43.0;0.0;35.0;46.0;1.0;33.0;2017;marzo
SAN BLAS - CANILLEJAS;17.0;22.0;1.0;65.0;28.0;29.0;36.0;8.0;3.0;2.0;11.0;175.0;14.0;108.0;215.0;12.0;71.0;2017;marzo
BARAJAS;12.0;25.0;3.0;4.0;0.0;23.0;15.0;5.0;2.0;0.0;4.0;0.0;0.0;30.0;31.0;0.0;28.0;2017;marzo
CENTRO;57.0;197.0;7.0;184.0;86.0;378.0;68.0;19.0;5.0;592.0;350.0;1385.0;0.0;602.0;974.0;49.0;30.0;2017;abril
ARGANZUELA;30.0;150.0;2.0;10.0;6.0;44.0;44.0;5.0;2.0;5.0;19.0;77.0;1.0;159.0;204.0;1.0;10.0;2017;abril
RETIRO;4.0;17.0;2.0;11.0;2.0;11.0;47.0;6.0;2.0;34.0;48.0;150.0;13.0;139.0;89.0;0.0;20.0;2017;abril
SALAMANCA;13.0;47.0;1.0;28.0;3.0;71.0;53.0;11.0;0.0;14.0;7.0;69.0;0.0;247.0;374.0;2.0;11.0;2017;abril
CHAMARTÍN;8.0;27.0;3.0;29.0;0.0;56.0;45.0;6.0;2.0;47.0;47.0;57.0;9.0;55.0;88.0;2.0;29.0;2017;abril
TETUÁN;14.0;46.0;6.0;77.0;14.0;58.0;33.0;7.0;1.0;16.0;57.0;463.0;1.0;102.0;260.0;5.0;6.0;2017;abril
CHAMBERÍ;24.0;25.0;7.0;24.0;3.0;68.0;47.0;9.0;1.0;29.0;7.0;374.0;14.0;93.0;168.0;5.0;26.0;2017;abril
FUENCARRAL - EL PARDO;8.0;12.0;2.0;10.0;2.0;30.0;41.0;10.0;1.0;0.0;27.0;15.0;0.0;26.0;46.0;2.0;28.0;2017;abril
MONCLOA - ARAVACA;28.0;35.0;1.0;7.0;8.0;33.0;27.0;5.0;6.0;2.0;12.0;456.0;0.0;109.0;234.0;0.0;7.0;2017;abril
LATINA;22.0;32.0;3.0;14.0;4.0;59.0;39.0;8.0;1.0;4.0;39.0;227.0;4.0;138.0;231.0;0.0;48.0;2017;abril
CARABANCHEL;28.0;51.0;6.0;78.0;12.0;134.0;47.0;22.0;9.0;28.0;41.0;135.0;2.0;259.0;308.0;7.0;53.0;2017;abril
USERA;28.0;48.0;7.0;22.0;0.0;84.0;31.0;9.0;2.0;2.0;52.0;149.0;6.0;63.0;150.0;1.0;15.0;2017;abril
PUENTE DE VALLECAS;105.0;59.0;7.0;45.0;7.0;94.0;48.0;9.0;8.0;242.0;80.0;142.0;2.0;109.0;251.0;0.0;26.0;2017;abril
MORATALAZ;8.0;16.0;3.0;23.0;1.0;16.0;19.0;3.0;0.0;1.0;0.0;31.0;0.0;61.0;53.0;0.0;8.0;2017;abril
CIUDAD LINEAL;84.0;31.0;9.0;46.0;2.0;56.0;39.0;10.0;7.0;3.0;26.0;141.0;0.0;65.0;119.0;1.0;18.0;2017;abril
HORTALEZA;12.0;14.0;4.0;18.0;4.0;41.0;32.0;9.0;1.0;8.0;15.0;33.0;0.0;129.0;170.0;14.0;41.0;2017;abril
VILLAVERDE;16.0;40.0;3.0;25.0;6.0;43.0;20.0;6.0;1.0;17.0;47.0;68.0;0.0;98.0;107.0;0.0;35.0;2017;abril
VILLA DE VALLECAS;22.0;23.0;11.0;40.0;110.0;26.0;15.0;3.0;3.0;3.0;18.0;70.0;0.0;60.0;77.0;2.0;18.0;2017;abril
VICÁLVARO;8.0;17.0;2.0;10.0;1.0;30.0;16.0;1.0;2.0;0.0;1.0;73.0;7.0;41.0;58.0;1.0;20.0;2017;abril
SAN BLAS - CANILLEJAS;9.0;35.0;3.0;43.0;11.0;28.0;36.0;8.0;1.0;1.0;12.0;171.0;3.0;117.0;234.0;5.0;35.0;2017;abril
BARAJAS;8.0;20.0;2.0;8.0;0.0;17.0;16.0;6.0;2.0;1.0;2.0;1.0;1.0;59.0;84.0;0.0;11.0;2017;abril
CENTRO;70.0;151.0;9.0;325.0;159.0;333.0;58.0;20.0;0.0;708.0;1300.0;1162.0;1.0;528.0;1213.0;57.0;51.0;2017;mayo
ARGANZUELA;37.0;173.0;5.0;48.0;9.0;55.0;38.0;10.0;1.0;44.0;93.0;53.0;9.0;140.0;220.0;0.0;12.0;2017;mayo
RETIRO;11.0;14.0;3.0;14.0;7.0;29.0;62.0;10.0;0.0;50.0;199.0;107.0;3.0;106.0;105.0;0.0;38.0;2017;mayo
SALAMANCA;10.0;41.0;2.0;16.0;6.0;85.0;60.0;10.0;2.0;23.0;3.0;50.0;0.0;266.0;485.0;1.0;26.0;2017;mayo
CHAMARTÍN;8.0;26.0;8.0;28.0;0.0;69.0;66.0;8.0;1.0;16.0;33.0;50.0;1.0;31.0;87.0;3.0;80.0;2017;mayo
TETUÁN;18.0;34.0;10.0;80.0;17.0;30.0;41.0;8.0;2.0;14.0;26.0;523.0;11.0;93.0;205.0;6.0;18.0;2017;mayo
CHAMBERÍ;17.0;18.0;4.0;36.0;4.0;35.0;60.0;7.0;1.0;25.0;16.0;238.0;23.0;124.0;259.0;9.0;23.0;2017;mayo
FUENCARRAL - EL PARDO;19.0;18.0;2.0;20.0;2.0;46.0;42.0;8.0;2.0;2.0;24.0;4.0;0.0;42.0;100.0;1.0;11.0;2017;mayo
MONCLOA - ARAVACA;22.0;39.0;2.0;10.0;10.0;22.0;49.0;2.0;4.0;4.0;4.0;350.0;2.0;63.0;94.0;0.0;17.0;2017;mayo
LATINA;28.0;32.0;6.0;32.0;6.0;83.0;44.0;10.0;2.0;29.0;78.0;126.0;36.0;143.0;274.0;6.0;61.0;2017;mayo
CARABANCHEL;58.0;55.0;45.0;172.0;15.0;102.0;57.0;9.0;5.0;93.0;30.0;204.0;3.0;136.0;154.0;7.0;58.0;2017;mayo
USERA;14.0;49.0;1.0;23.0;5.0;61.0;23.0;8.0;0.0;4.0;80.0;137.0;1.0;76.0;188.0;0.0;25.0;2017;mayo
PUENTE DE VALLECAS;109.0;75.0;16.0;57.0;0.0;89.0;61.0;10.0;3.0;119.0;77.0;122.0;0.0;121.0;301.0;0.0;29.0;2017;mayo
MORATALAZ;6.0;8.0;9.0;14.0;1.0;14.0;24.0;6.0;0.0;1.0;6.0;20.0;0.0;95.0;58.0;2.0;20.0;2017;mayo
CIUDAD LINEAL;77.0;28.0;2.0;50.0;1.0;45.0;49.0;11.0;0.0;6.0;21.0;119.0;0.0;69.0;82.0;5.0;33.0;2017;mayo
HORTALEZA;16.0;23.0;16.0;42.0;16.0;33.0;41.0;6.0;0.0;6.0;38.0;9.0;2.0;90.0;133.0;10.0;39.0;2017;mayo
VILLAVERDE;29.0;42.0;3.0;43.0;6.0;48.0;18.0;2.0;0.0;12.0;19.0;79.0;0.0;83.0;122.0;0.0;60.0;2017;mayo
VILLA DE VALLECAS;14.0;34.0;9.0;40.0;63.0;37.0;26.0;1.0;3.0;17.0;25.0;88.0;0.0;89.0;203.0;2.0;37.0;2017;mayo
VICÁLVARO;7.0;21.0;3.0;13.0;3.0;16.0;14.0;5.0;0.0;2.0;1.0;68.0;0.0;52.0;38.0;2.0;61.0;2017;mayo
SAN BLAS - CANILLEJAS;17.0;40.0;2.0;35.0;4.0;24.0;41.0;5.0;0.0;5.0;6.0;153.0;20.0;140.0;203.0;10.0;54.0;2017;mayo
BARAJAS;10.0;33.0;0.0;6.0;1.0;33.0;13.0;4.0;2.0;4.0;0.0;3.0;3.0;24.0;44.0;0.0;39.0;2017;mayo
CENTRO;60.0;183.0;9.0;270.0;85.0;356.0;68.0;18.0;6.0;685.0;732.0;1132.0;0.0;387.0;942.0;54.0;29.0;2017;junio
ARGANZUELA;35.0;60.0;1.0;38.0;8.0;45.0;61.0;9.0;3.0;49.0;69.0;51.0;0.0;141.0;271.0;0.0;10.0;2017;junio
RETIRO;16.0;9.0;5.0;32.0;2.0;21.0;34.0;7.0;0.0;38.0;76.0;74.0;3.0;77.0;77.0;1.0;14.0;2017;junio
SALAMANCA;13.0;41.0;2.0;41.0;4.0;88.0;76.0;10.0;0.0;153.0;0.0;61.0;2.0;159.0;296.0;3.0;13.0;2017;junio
CHAMARTÍN;11.0;30.0;5.0;16.0;2.0;49.0;59.0;9.0;2.0;37.0;14.0;46.0;4.0;45.0;100.0;7.0;60.0;2017;junio
TETUÁN;21.0;44.0;6.0;44.0;27.0;53.0;47.0;5.0;0.0;15.0;39.0;333.0;11.0;109.0;209.0;1.0;19.0;2017;junio
CHAMBERÍ;23.0;23.0;1.0;21.0;11.0;57.0;52.0;3.0;2.0;6.0;11.0;229.0;14.0;125.0;206.0;7.0;18.0;2017;junio
FUENCARRAL - EL PARDO;9.0;15.0;1.0;9.0;1.0;24.0;55.0;3.0;7.0;0.0;48.0;23.0;3.0;67.0;105.0;1.0;13.0;2017;junio
MONCLOA - ARAVACA;24.0;53.0;4.0;17.0;2.0;43.0;56.0;5.0;10.0;2.0;19.0;221.0;0.0;48.0;91.0;2.0;15.0;2017;junio
LATINA;18.0;43.0;5.0;17.0;5.0;62.0;41.0;12.0;1.0;18.0;26.0;96.0;5.0;78.0;129.0;3.0;49.0;2017;junio
CARABANCHEL;39.0;60.0;10.0;30.0;1.0;103.0;72.0;16.0;6.0;42.0;72.0;93.0;8.0;153.0;161.0;21.0;65.0;2017;junio
USERA;35.0;52.0;2.0;39.0;4.0;93.0;50.0;6.0;2.0;2.0;109.0;95.0;0.0;55.0;129.0;0.0;14.0;2017;junio
PUENTE DE VALLECAS;116.0;107.0;9.0;84.0;3.0;100.0;66.0;6.0;2.0;93.0;83.0;188.0;0.0;177.0;310.0;4.0;32.0;2017;junio
MORATALAZ;8.0;15.0;5.0;29.0;3.0;18.0;30.0;0.0;2.0;1.0;8.0;27.0;0.0;54.0;64.0;19.0;20.0;2017;junio
CIUDAD LINEAL;31.0;18.0;1.0;72.0;1.0;51.0;62.0;15.0;1.0;3.0;30.0;123.0;0.0;62.0;90.0;1.0;32.0;2017;junio
HORTALEZA;26.0;12.0;23.0;33.0;20.0;34.0;46.0;4.0;0.0;3.0;24.0;31.0;1.0;68.0;109.0;5.0;81.0;2017;junio
VILLAVERDE;40.0;39.0;1.0;46.0;16.0;41.0;27.0;7.0;0.0;20.0;27.0;53.0;2.0;59.0;108.0;0.0;41.0;2017;junio
VILLA DE VALLECAS;20.0;54.0;5.0;24.0;38.0;41.0;24.0;2.0;2.0;3.0;30.0;72.0;0.0;85.0;191.0;2.0;30.0;2017;junio
VICÁLVARO;18.0;20.0;0.0;9.0;7.0;22.0;14.0;0.0;2.0;1.0;5.0;61.0;0.0;37.0;30.0;0.0;52.0;2017;junio
SAN BLAS - CANILLEJAS;15.0;40.0;2.0;66.0;12.0;37.0;47.0;6.0;0.0;1.0;10.0;121.0;1.0;129.0;246.0;9.0;59.0;2017;junio
BARAJAS;17.0;16.0;4.0;4.0;0.0;38.0;18.0;5.0;4.0;1.0;1.0;3.0;0.0;84.0;107.0;0.0;21.0;2017;junio
CENTRO;47.0;207.0;15.0;257.0;119.0;344.0;68.0;20.0;47.0;283.0;524.0;1435.0;0.0;371.0;768.0;85.0;0.0;2017;julio
ARGANZUELA;49.0;180.0;2.0;82.0;12.0;73.0;39.0;8.0;13.0;12.0;29.0;64.0;0.0;96.0;173.0;0.0;0.0;2017;julio
RETIRO;9.0;15.0;1.0;12.0;1.0;26.0;61.0;7.0;7.0;24.0;62.0;112.0;4.0;62.0;70.0;0.0;0.0;2017;julio
SALAMANCA;7.0;35.0;3.0;84.0;21.0;69.0;64.0;5.0;18.0;494.0;2.0;85.0;8.0;187.0;253.0;0.0;0.0;2017;julio
CHAMARTÍN;15.0;20.0;3.0;6.0;0.0;57.0;61.0;7.0;19.0;15.0;3.0;1.0;2.0;34.0;82.0;3.0;13.0;2017;julio
TETUÁN;24.0;41.0;12.0;74.0;11.0;39.0;42.0;7.0;21.0;15.0;37.0;391.0;5.0;92.0;182.0;20.0;9.0;2017;julio
CHAMBERÍ;14.0;23.0;0.0;19.0;0.0;44.0;58.0;5.0;17.0;5.0;4.0;109.0;3.0;137.0;151.0;4.0;2.0;2017;julio
FUENCARRAL - EL PARDO;19.0;18.0;2.0;23.0;6.0;27.0;42.0;11.0;34.0;2.0;18.0;10.0;0.0;40.0;84.0;0.0;9.0;2017;julio
MONCLOA - ARAVACA;23.0;28.0;3.0;10.0;3.0;41.0;47.0;3.0;14.0;1.0;21.0;295.0;1.0;48.0;81.0;2.0;0.0;2017;julio
LATINA;20.0;35.0;3.0;8.0;0.0;55.0;42.0;3.0;21.0;6.0;29.0;135.0;0.0;41.0;90.0;0.0;5.0;2017;julio
CARABANCHEL;41.0;29.0;3.0;30.0;2.0;75.0;57.0;16.0;61.0;37.0;63.0;136.0;0.0;80.0;129.0;11.0;8.0;2017;julio
USERA;29.0;63.0;5.0;28.0;1.0;79.0;23.0;6.0;11.0;7.0;49.0;82.0;1.0;73.0;130.0;0.0;0.0;2017;julio
PUENTE DE VALLECAS;166.0;87.0;10.0;123.0;4.0;72.0;47.0;12.0;26.0;24.0;68.0;275.0;1.0;140.0;182.0;18.0;6.0;2017;julio
MORATALAZ;9.0;12.0;5.0;13.0;3.0;10.0;20.0;5.0;14.0;0.0;0.0;28.0;0.0;22.0;27.0;5.0;5.0;2017;julio
CIUDAD LINEAL;37.0;14.0;6.0;27.0;0.0;36.0;42.0;7.0;34.0;2.0;15.0;147.0;0.0;42.0;76.0;0.0;1.0;2017;julio
HORTALEZA;17.0;23.0;0.0;2.0;4.0;29.0;32.0;7.0;9.0;8.0;16.0;6.0;0.0;39.0;88.0;9.0;10.0;2017;julio
VILLAVERDE;29.0;41.0;2.0;17.0;17.0;45.0;24.0;5.0;13.0;7.0;15.0;79.0;0.0;50.0;60.0;0.0;5.0;2017;julio
VILLA DE VALLECAS;8.0;28.0;3.0;31.0;22.0;38.0;16.0;0.0;22.0;5.0;17.0;83.0;0.0;43.0;129.0;0.0;0.0;2017;julio
VICÁLVARO;8.0;15.0;3.0;5.0;0.0;12.0;10.0;0.0;7.0;0.0;6.0;95.0;3.0;25.0;13.0;0.0;4.0;2017;julio
SAN BLAS - CANILLEJAS;18.0;23.0;7.0;58.0;17.0;39.0;39.0;8.0;27.0;0.0;7.0;119.0;1.0;88.0;116.0;10.0;4.0;2017;julio
BARAJAS;9.0;19.0;6.0;12.0;0.0;9.0;22.0;1.0;6.0;1.0;2.0;1.0;0.0;11.0;5.0;0.0;2.0;2017;julio
CENTRO;43.0;139.0;7.0;166.0;85.0;195.0;45.0;15.0;62.0;562.0;1475.0;752.0;0.0;255.0;461.0;62.0;0.0;2017;agosto
ARGANZUELA;50.0;36.0;0.0;25.0;7.0;38.0;23.0;7.0;12.0;13.0;15.0;65.0;0.0;87.0;114.0;0.0;0.0;2017;agosto
RETIRO;9.0;8.0;4.0;7.0;0.0;30.0;39.0;10.0;12.0;23.0;6.0;61.0;2.0;20.0;23.0;0.0;0.0;2017;agosto
SALAMANCA;7.0;24.0;1.0;22.0;8.0;50.0;38.0;4.0;7.0;6.0;19.0;51.0;9.0;89.0;127.0;0.0;0.0;2017;agosto
CHAMARTÍN;5.0;24.0;12.0;7.0;0.0;21.0;37.0;4.0;9.0;18.0;22.0;44.0;1.0;12.0;21.0;1.0;0.0;2017;agosto
TETUÁN;32.0;31.0;1.0;27.0;1.0;24.0;34.0;5.0;21.0;0.0;29.0;213.0;2.0;49.0;96.0;9.0;3.0;2017;agosto
CHAMBERÍ;8.0;14.0;1.0;17.0;3.0;37.0;37.0;6.0;11.0;5.0;1.0;207.0;23.0;127.0;153.0;2.0;0.0;2017;agosto
FUENCARRAL - EL PARDO;17.0;19.0;5.0;8.0;2.0;13.0;24.0;5.0;43.0;5.0;7.0;19.0;0.0;45.0;60.0;0.0;0.0;2017;agosto
MONCLOA - ARAVACA;21.0;29.0;0.0;8.0;2.0;26.0;18.0;5.0;21.0;0.0;0.0;236.0;7.0;19.0;28.0;0.0;0.0;2017;agosto
LATINA;15.0;21.0;2.0;9.0;0.0;30.0;22.0;5.0;20.0;6.0;14.0;111.0;4.0;24.0;54.0;0.0;0.0;2017;agosto
CARABANCHEL;21.0;36.0;2.0;42.0;5.0;66.0;41.0;9.0;74.0;40.0;29.0;144.0;0.0;36.0;83.0;5.0;0.0;2017;agosto
USERA;30.0;39.0;4.0;9.0;0.0;48.0;19.0;6.0;27.0;21.0;109.0;113.0;1.0;24.0;67.0;0.0;0.0;2017;agosto
PUENTE DE VALLECAS;72.0;62.0;9.0;62.0;1.0;70.0;31.0;8.0;68.0;28.0;15.0;214.0;0.0;161.0;202.0;1.0;0.0;2017;agosto
MORATALAZ;2.0;23.0;1.0;11.0;1.0;22.0;13.0;4.0;20.0;0.0;0.0;28.0;0.0;7.0;11.0;0.0;2.0;2017;agosto
CIUDAD LINEAL;51.0;20.0;5.0;22.0;2.0;51.0;40.0;12.0;36.0;2.0;9.0;132.0;0.0;14.0;20.0;0.0;0.0;2017;agosto
